chr	start	end	omim_id
chr11	67273967	67275633	620061
chr11	67286382	67290917	607314
chr11	67351282	67354124	134660
chr11	67374406	67380025	161015
chr11	67398773	67407234	604648
chr11	67410025	67418201	614413
chr11	67429625	67448723	601917
chr11	67758570	67771567	608204
chr11	67776016	67796743	600466
chr11	67798147	67804111	602141
chr11	67806491	67818362	604592
chr11	67820325	67888855	118491
chr11	67922329	67981115	610881
chr11	68028805	68039441	610880
chr11	68080058	68216743	603506
chr11	68228219	68382802	610879
chr11	68452011	68458643	137035
chr11	68474907	68518988	604374
chr11	68522087	68609384	600528
chr11	68658745	68671300	611834
chr11	68671358	68708069	600502
chr11	68747489	68748455	607231
chr11	68771865	68780714	607233
chr11	68816399	68858065	612163
chr11	69061621	69064754	605625
chr11	69290371	69296347	617697
chr11	69296430	69307978	617696
chr11	69455923	69469242	168461
chr11	69480330	69490121	607224
chr11	69513005	69518790	603891
chr11	69585789	69590109	164980
chr11	69624735	69634184	164950
chr11	69832012	70035636	610108
chr11	70049401	70053496	602457
chr11	70116795	70230502	611054
chr11	70244634	70282681	164765
chr11	70313958	70963623	603290
chr11	71138332	71159439	602858
chr11	71164248	71212862	608285
chr11	71259465	71260654	148021
chr11	71640091	71708643	620529
chr11	71709954	71713850	604113
chr11	71713909	71791588	164009
chr11	71791895	71821828	612414
chr11	71808337	71814343	613510
chr11	71817417	71823741	614717
chr11	71846770	71850936	602469
chr11	71900752	71907343	136430
chr11	71927837	71932994	136425
chr11	71935810	71950191	600829
chr11	71950120	71955220	602753
chr11	71996538	72145575	616254
chr11	72287184	72385466	602658
chr11	72326106	72326174	615017
chr11	72396113	72463453	606646
chr11	72465773	72505092	617382
chr11	72525455	72540680	618716
chr11	72547789	72853363	617556
chr11	72929325	72953472	600041
chr11	72975550	73009670	602451
chr11	73019320	73080433	617043
chr11	73087443	73108519	611211
chr11	73111531	73309157	616316
chr11	73357625	73373864	607651
chr11	73386682	73472119	179513
chr11	73498918	73576178	611853
chr11	73583711	73587891	608016
chr11	73587743	73642159	619772
chr11	73662070	73681326	610263
chr11	73685716	73694247	601693
chr11	73711321	73720130	602044
chr11	73723762	73882047	615944
chr11	73882333	73965748	611117
chr11	73977701	74022685	608987
chr11	74041360	74109478	611610
chr11	74165885	74178594	604433
chr11	74201563	74204769	617659
chr11	74303626	74354121	611415
chr11	74407473	74442471	613127
chr11	74459893	74553458	618650
chr11	74551954	74660136	609788
chr11	74660310	74690078	619411
chr11	74699688	74721952	604617
chr11	74862151	74917594	604988
chr11	74971165	75062705	107940
chr11	75046135	75046230	613755
chr11	75110561	75133346	600454
chr11	75111434	75111582	600455
chr11	75145684	75236986	609632
chr11	75273297	75283828	600943
chr11	75297962	75380083	601783
chr11	75428882	75443998	610270
chr11	75479822	75512579	606983
chr11	75526254	75855276	602493
chr11	75897368	75917546	603699
chr11	76060999	76092176	607374
chr11	76156061	76264075	608574
chr11	76368567	76381791	137207
chr11	76493323	76509188	608015
chr11	76571961	76737841	617036
chr11	76745441	76753020	615315
chr11	76778017	76837201	602537
chr11	76813885	76814377	164340
chr11	76839291	76926286	276903
chr11	77033061	77185139	602590
chr11	77300997	77321401	609914
chr11	77325574	77348839	602158
chr11	77371053	77531768	608522
chr11	77532189	77617070	620474
chr11	77589765	77705714	611348
chr11	77774906	77779397	601926
chr11	77779342	77790908	603845
chr11	77811991	77850672	608103
chr11	77882294	77899672	618790
chr11	77899964	77926278	620959
chr11	77926338	78128866	606203
chr11	78147013	78285909	612803
chr11	78363873	79152074	610084
chr11	79113065	79113153	620733
chr11	82533977	82612686	176785
chr11	82612777	82645701	618045
chr11	82684174	82782939	605693
chr11	82868172	82898493	608876
chr11	82904753	82967141	619778
chr11	82970122	82997410	620753
chr11	83166054	85339417	603583
chr11	85339616	85347584	615533
chr11	85359010	85367586	612988
chr11	85369033	85393906	606444
chr11	85394890	85397238	621504
chr11	85405271	85565913	612880
chr11	85668217	85780902	603025
chr11	85955794	85989852	605984
chr11	86013281	86056985	614908
chr11	86145971	86383658	604626
chr11	86511583	86663952	618376
chr11	86656720	86666437	604579
chr11	86748975	87039866	616360
chr11	87846418	87908611	606281
chr11	88026759	88070904	602365
chr11	88237809	88799150	604102
chr11	88911042	89028927	606933
chr11	89057520	89322725	605261
chr11	89392435	89431886	609020
chr11	89530822	89541743	606124
chr11	89819117	89820299	613696
chr11	89867830	89926062	611636
chr11	89933596	89956217	604353
chr11	91957983	92629639	612483
chr11	92702816	92715948	600804
chr11	92877339	92931157	613760
chr11	93063907	93171636	617148
chr11	93211637	93276557	609477
chr11	93394847	93463524	617728
chr11	93463359	93474661	612823
chr11	93474837	93497915	615810
chr11	93517447	93548129	603810
chr11	93551397	93583784	621118
chr11	93754519	93847374	618455
chr11	93862006	93915134	608420
chr11	94037745	94041312	615737
chr11	94110481	94134585	605569
chr11	94148735	94227010	600814
chr11	94227149	94232744	619571
chr11	94277086	94283061	104230
chr11	94300533	94354587	610315
chr11	94501521	94609913	614657
chr11	94695784	94706720	621501
chr11	94706872	94732683	609766
chr11	94758421	94760760	616581
chr11	94800040	94804387	603269
chr11	94823009	94865809	619568
chr11	94898676	94965639	607768
chr11	95523661	95565857	607951
chr11	95566043	95657271	603557
chr11	95709761	96076359	607537
chr11	96074601	96074690	615372
chr11	96085936	96123076	619870
chr11	96123176	96126725	603211
chr11	98891678	100229616	607219
chr11	100558018	100864672	615936
chr11	100900354	101000544	607311
chr11	101322294	101454738	603652
chr11	101761404	101787253	607666
chr11	101785740	101871793	614634
chr11	101918167	101955285	618058
chr11	101981177	102104155	606608
chr11	102188214	102210134	601721
chr11	102217944	102249401	601712
chr11	102267062	102323496	606356
chr11	102391238	102401478	178990
chr11	102447562	102496063	604629
chr11	102562217	102576500	618101
chr11	102582526	102595685	120355
chr11	102641232	102651359	185260
chr11	102660649	102668891	120353
chr11	102706531	102714340	185250
chr11	102733466	102745712	601046
chr11	102813723	102826461	600108
chr11	102921414	102962889	616522
chr11	102980154	103350591	603297
chr11	103777916	104034875	609673
chr11	103907367	103909924	620870
chr11	104754012	104769187	608633
chr11	104813592	104839301	602664
chr11	104864969	104893895	602665
chr11	104896169	104905871	147678
chr11	104912289	104916062	615680
chr11	104951179	104972186	609490
chr11	105008440	105010496	605354
chr11	105480799	105852817	138246
chr11	105948388	105969422	607756
chr11	106544744	106889202	601244
chr11	107373452	107436461	613306
chr11	107461872	107537505	615456
chr11	107578103	107582782	602203
chr11	107661716	107729513	620350
chr11	107799173	107834208	619558
chr11	107879623	107978488	601741
chr11	107987431	108018330	607809
chr11	108027941	108093365	601448
chr11	108093793	108239829	607585
chr11	108342842	108369111	618503
chr11	108376161	108464495	612878
chr11	108535795	108811654	601235
chr11	109964117	110042566	615001
chr11	110045646	110167339	179410
chr11	110300671	110335608	103260
chr11	110447766	110583912	609568
chr11	111116449	111157126	620671
chr11	111164113	111175773	615693
chr11	111169270	111179460	615694
chr11	111222979	111250000	601206
chr11	111338250	111383111	605673
chr11	111383662	111383746	611374
chr11	111384163	111384240	611375
chr11	111411004	111432470	618843
chr11	111473172	111601579	608973
chr11	111597636	111637113	603113
chr11	111652918	111742305	606941
chr11	111779287	111794464	123590
chr11	111783457	111784817	602179
chr11	111808066	111893377	610493
chr11	111896131	111935128	608770
chr11	111955523	111957480	606659
chr11	111957596	111966518	602690
chr11	112013982	112034817	600953
chr11	112038094	112043279	605791
chr11	112046234	112089669	611740
chr11	112097150	112104696	612719
chr11	112118875	112131583	611904
chr11	112832141	113149158	116930
chr11	113185304	113244019	610732
chr11	113258500	113271138	608774
chr11	113280326	113346120	126450
chr11	113558271	113577030	606751
chr11	113603908	113644414	603954
chr11	113650517	113651207	620812
chr11	113668596	113746294	610748
chr11	113775517	113819801	604654
chr11	113845829	113861035	182139
chr11	113930432	114127487	176797
chr11	114128527	114184258	600008
chr11	114271387	114281329	612413
chr11	114310188	114321001	607149
chr11	114441312	114466508	618133
chr11	115039955	115375133	605686
chr11	116618888	116643703	620691
chr11	116644514	116658739	603901
chr11	116660082	116663136	606368
chr11	116691415	116694020	107690
chr11	116700622	116703788	107720
chr11	116706466	116708338	107680
chr11	116706832	116726445	620112
chr11	116714117	116969144	614776
chr11	117015002	117048889	602508
chr11	117049458	117068158	617551
chr11	117070009	117078181	600818
chr11	117075052	117102789	604872
chr11	117156413	117186972	604252
chr11	117162061	117162886	614263
chr11	117192493	117283982	614848
chr11	117298487	117667931	611782
chr11	117690771	117698804	601814
chr11	117707695	117748145	606683
chr11	117771355	117800117	610050
chr11	117857108	117873752	146933
chr11	117947792	117992605	606565
chr11	118004091	118023538	608256
chr11	118033520	118047354	601327
chr11	118064439	118095726	609770
chr11	118097404	118123080	611707
chr11	118124130	118135012	604873
chr11	118175444	118186888	186830
chr11	118209668	118213420	186790
chr11	118215058	118225876	186740
chr11	118230314	118269926	603753
chr11	118272320	118280562	617473
chr11	118307206	118397547	159555
chr11	118398188	118401708	620701
chr11	118401906	118418001	613934
chr11	118415257	118436646	620506
chr11	118443123	118473748	600820
chr11	118477150	118528738	612834
chr11	118528025	118550359	275360
chr11	118618471	118662453	600326
chr11	118754600	118768496	601613
chr11	118766844	118796635	609004
chr11	118827007	118829269	611558
chr11	118842470	118851997	615755
chr11	118868847	118886503	620142
chr11	118886426	118889053	180465
chr11	118889475	118894844	610971
chr11	118894821	118901587	602671
chr11	118914898	118927916	601746
chr11	118938528	118952682	608549
chr11	118955590	118964259	609806
chr11	118964583	118966175	601772
chr11	118967219	118972563	191350
chr11	118977459	118989254	617582
chr11	118992289	119006769	607099
chr11	119019761	119033362	607784
chr11	119039042	119054725	611947
chr11	119056183	119060922	607146
chr11	119077048	119178859	165360
chr11	119179238	119187840	155735
chr11	119205236	119208019	606130
chr11	119209651	119217415	608752
chr11	119209651	119217415	606227
chr11	119225924	119252400	604725
chr11	119286185	119295695	188230
chr11	119508807	119599910	600644
chr11	119981993	120008821	610658
chr11	120081739	120101043	621070
chr11	120107346	120190654	607394
chr11	120207121	120360646	604763
chr11	120382456	120859615	600282
chr11	120894810	120961485	610451
chr11	120971951	121062199	602574
chr11	121163479	121184119	602286
chr11	121323022	121504472	602005
chr11	121959810	122293579	615965
chr11	121970464	121970552	610104
chr11	121986047	121986923	608853
chr11	122017229	122017301	612142
chr11	122022936	122023016	613186
chr11	122526429	122685181	609201
chr11	122709207	122743351	612597
chr11	122753466	122834570	617594
chr11	122848277	122852542	611074
chr11	122928196	122932844	600816
chr11	122940579	123065956	611693
chr11	123229129	123498475	620179
chr11	123499895	123525332	608214
chr11	123594621	123612368	603430
chr11	123986156	124018428	602929
chr11	124481323	124490252	608422
chr11	124492759	124505822	610614
chr11	124503008	124546199	610079
chr11	124543799	124567414	608621
chr11	124609837	124617106	602350
chr11	124617369	124622151	606011
chr11	124623021	124632186	614281
chr11	124735327	124751367	608630
chr11	124753586	124767761	607528
chr11	124789100	124805943	611642
chr11	124789145	124790573	611641
chr11	124824097	124911385	621146
chr11	124933200	124960412	619136
chr11	124964284	124981522	619285
chr11	125034646	125303285	613066
chr11	125312776	125366161	604825
chr11	125439372	125454579	605170
chr11	125462746	125492986	601134
chr11	125495030	125546150	603078
chr11	125541416	125550742	102525
chr11	125616173	125619762	606861
chr11	125753508	125770541	610693
chr11	125763379	125773101	616283
chr11	125773222	125798738	607663
chr11	125826715	125933187	608707
chr11	126071990	126081545	617488
chr11	126081618	126132882	616587
chr11	126132832	126138790	182180
chr11	126139048	126148021	613622
chr11	126152987	126164828	606252
chr11	126173954	126219900	610534
chr11	126225580	126284533	104240
chr11	126293252	126870666	607761
chr11	128328659	128457453	164720
chr11	128556429	128683162	193067
chr11	128561566	128565918	615815
chr11	128707914	128737191	600359
chr11	128761250	128791058	600734
chr11	128804625	128812766	605426
chr11	128834954	129149413	608541
chr11	129245742	129322174	604823
chr11	129685742	129729898	621075
chr11	129733530	129765473	164013
chr11	129769605	129872730	618319
chr11	129939788	130014700	104776
chr11	130029676	130080257	606797
chr11	130274817	130298504	605175
chr11	130318539	130346540	607509
chr11	131240509	132206716	607938
chr11	132284874	133402396	600632
chr11	133710525	133715408	609805
chr11	133766332	133826863	613773
chr11	133938966	134021896	606871
chr11	134020007	134095355	609276
chr11	134094564	134117682	610027
chr11	134118175	134123246	613739
chr11	134123461	134135749	604773
chr11	134248401	134282136	151290
chr12	175932	287621	612118
chr12	299246	323323	603080
chr12	329787	372002	615097
chr12	389222	498486	180202
chr12	569104	672675	612220
chr12	673461	772611	607297
chr12	861744	1020618	605232
chr12	1020901	1099207	600392
chr12	1100388	1605097	607127
chr12	1675158	1704008	609081
chr12	1726221	1756377	606361
chr12	1800235	1897840	607946
chr12	1901128	2027818	608171
chr12	1929730	1945919	621359
chr12	2050756	2113623	609843
chr12	2162152	2807116	114205
chr12	2904135	2914589	600611
chr12	2921833	2968957	617421
chr12	2934513	2944201	621054
chr12	2966845	2986340	602341
chr12	2985430	2998690	614085
chr12	3000056	3050304	604730
chr12	3068562	3149842	601714
chr12	3186544	3395725	613137
chr12	3490514	3703139	610086
chr12	3724493	3862275	614178
chr12	3918026	3982565	616706
chr12	4382927	4414519	123833
chr12	4430378	4469194	610775
chr12	4477392	4488878	605380
chr12	4543307	4554981	134921
chr12	4596900	4647635	616082
chr12	4648055	4669213	603070
chr12	4671373	4723041	609181
chr12	4724683	4758217	604689
chr12	4758279	4803483	603834
chr12	4829565	4881892	606250
chr12	4918499	4960278	176257
chr12	5019070	5027422	176260
chr12	5153044	5155954	176267
chr12	5541273	5604465	162660
chr12	5671820	6055398	610109
chr12	6058042	6233836	613160
chr12	6309111	6347432	143030
chr12	6419497	6437672	611743
chr12	6437936	6451242	191190
chr12	6456012	6486525	600228
chr12	6484325	6500732	600979
chr12	6553057	6560879	186711
chr12	6560814	6571482	607081
chr12	6571402	6579843	185880
chr12	6601051	6602428	611855
chr12	6603267	6641121	615638
chr12	6619387	6619717	615639
chr12	6643682	6647537	138400
chr12	6648126	6665208	610495
chr12	6666036	6677457	164031
chr12	6679247	6716545	603277
chr12	6728000	6745125	606926
chr12	6747240	6756598	608352
chr12	6759466	6772285	608524
chr12	6775642	6798738	609951
chr12	6802956	6809981	616065
chr12	6833211	6841031	616009
chr12	6857161	6862307	601401
chr12	6875528	6880118	168440
chr12	6881685	6887621	153337
chr12	6898693	6929965	186940
chr12	6937571	6949011	610342
chr12	6950088	6956557	139130
chr12	6953961	6960450	607749
chr12	6961313	6975796	601447
chr12	6976583	6980110	190450
chr12	6980098	6982467	611658
chr12	7013985	7023393	620708
chr12	7023743	7032860	131360
chr12	7033621	7051484	607462
chr12	7052595	7055165	615140
chr12	7052978	7053041	617876
chr12	7055739	7070479	176883
chr12	7072861	7072929	612092
chr12	7073259	7073354	612093
chr12	7074514	7079916	610704
chr12	7076499	7076769	615642
chr12	7080075	7105520	611531
chr12	7085346	7125780	611950
chr12	7168021	7178336	120580
chr12	7187522	7245041	613785
chr12	7247149	7261810	608974
chr12	7276281	7282601	611866
